,episode,role_setting,images,symbol,guess,success
5472,5473,0,[33893  4661  5428 28410],40,3,False
5473,5474,0,[ 2647  2349  6117 48532],40,0,True
5474,5475,0,[49821 39816  6366  6082],33,3,False
5475,5476,0,[13363 29892 28016 36920],40,0,True
5476,5477,0,[34972 20328 26532 29302],33,1,False
5477,5478,0,[ 9916 48481 23712 41746],40,3,True
5478,5479,0,[16312 35980 26740  6640],40,2,True
5479,5480,0,[ 1991 39810 48314 24787],33,0,False
5480,5481,0,[16229 10287 48738 19735],33,0,False
5481,5482,0,[50434 12156  6521 42080],40,3,False
5482,5483,0,[17949 29303 13278 49190],40,0,False
5483,5484,0,[17843 14516 17607 44221],33,0,False
5484,5485,0,[31813  2106 27890 22620],33,2,False
5485,5486,0,[ 6981 35297  5992 37653],40,0,False
5486,5487,0,[42977 26766 48803 16036],40,1,False
5487,5488,0,[27277 31221 45333  2633],40,2,False
5488,5489,0,[52455  1039 16899 38002],33,2,False
5489,5490,0,[34558 44529 25971 13438],33,2,False
5490,5491,0,[38399 30764 48200 51857],33,1,True
5491,5492,0,[41185 33772  1796 25678],33,1,True
5492,5493,0,[11839 31055 31247 22850],40,1,True
5493,5494,0,[44913 31274 14101 10416],33,3,False
5494,5495,0,[ 2211 51358 42333 49494],33,0,True
5495,5496,0,[44442 24275 11302  5692],40,1,False
5496,5497,0,[31652 33579 40453   415],33,2,False
5497,5498,0,[ 6703  6217 29137 49603],40,3,True
5498,5499,0,[20781 33480 17031 26316],33,1,True
5499,5500,0,[48972 10822 31297 48399],33,3,True
5500,5501,0,[ 1511 29285  4528  5303],33,0,True
5501,5502,0,[39427 15906 50963  4820],33,0,False
5502,5503,0,[42765 52316 14539 46899],40,2,True
5503,5504,0,[50983 15421 25971 17992],40,0,False
5504,5505,0,[35994 26378 10169 14134],33,2,True
5505,5506,0,[ 5558 14101 35654 11596],40,0,False
5506,5507,0,[22550  5486 25755 12506],33,1,True
5507,5508,0,[39548  4360 18579 38358],40,1,True
5508,5509,0,[29950 15973 20438 25843],33,1,False
5509,5510,0,[35028 29376 31908 31458],33,0,True
5510,5511,0,[11762 15017 41791 13620],40,2,True
5511,5512,0,[35182  1143 15016 31323],33,0,False
5512,5513,0,[25409 24933  4113 48037],33,2,True
5513,5514,0,[38890 40419 37028 26303],40,2,True
5514,5515,0,[23541 20815 39272 50357],33,1,True
5515,5516,0,[10590 33533  3344 16272],40,2,False
5516,5517,0,[44941 40305 47540 43737],40,2,False
5517,5518,0,[ 3785 19608 15925  3333],33,3,False
5518,5519,0,[22701 51262 21808 42808],40,0,False
5519,5520,0,[37804 24125 46159 17197],33,3,True
5520,5521,0,[48271  3420 26686 11023],33,0,True
5521,5522,0,[ 9953 25529  1450 47154],33,0,True
5522,5523,0,[21611 37207 13709 24094],33,0,True
5523,5524,0,[23785 39658 37268 28947],40,1,False
5524,5525,0,[45533 21751 23983 15251],33,2,False
5525,5526,0,[11774  3430 48255 43563],40,0,False
5526,5527,0,[33984 51985 52324 31926],33,0,True
5527,5528,0,[34100 45294 52033 44662],33,0,True
5528,5529,0,[12211  9273 16010 50670],40,3,True
5529,5530,0,[ 1770  6725 25924 14086],33,1,True
5530,5531,0,[43745 11621 21810 46934],40,1,False
5531,5532,0,[16687 33178 21778 51015],40,0,False
5532,5533,0,[21056 20432 31690  9566],40,3,False
5533,5534,0,[30631 46437 12349 31910],33,1,True
5534,5535,0,[31317 45379 29733 44879],33,1,True
5535,5536,0,[16697 31746 40803 43753],40,3,False
5536,5537,0,[37973 48242 26374 20240],33,3,True
5537,5538,0,[13444 52011 12501 17508],40,0,False
5538,5539,0,[ 2880 26983 36276 47810],40,0,True
5539,5540,0,[37137 33706 24372 20710],40,1,True
5540,5541,0,[26095 20867 50374 14196],33,3,True
5541,5542,0,[47379 33029 19981 49315],40,3,True
5542,5543,0,[10176 48869 47608 44247],40,0,False
5543,5544,0,[26866 28987 46802 30411],33,3,True
5544,5545,0,[40641 49788  5770 44919],40,3,True
5545,5546,0,[15642 32525 26469 48215],40,3,False
5546,5547,0,[35013 31061 15851 26279],33,0,True
5547,5548,0,[28816 28617  5858 18849],33,0,False
5548,5549,0,[16090 44924 25232 49015],33,1,True
5549,5550,0,[20226 43194  5433 41572],33,2,False
5550,5551,0,[44608 24619 47571  9219],33,3,True
5551,5552,0,[43498 35097  4132  5337],33,1,False
5552,5553,0,[ 7896   481  6531 25772],40,1,False
5553,5554,0,[ 2232 23237 51930 38655],33,1,True
5554,5555,0,[33118  8450 15181 48086],33,1,False
5555,5556,0,[29334 23931  1725 48922],33,2,True
5556,5557,0,[18262 29978 20358  6881],33,2,True
5557,5558,0,[ 5069 42966 42502 26357],40,2,True
5558,5559,0,[ 3685  2544 35211 51004],40,0,False
5559,5560,0,[32021 38056 15280 36849],33,3,False
5560,5561,0,[47819 22370  2171 29439],33,2,False
5561,5562,0,[39934 14264 12840 39808],40,2,False
5562,5563,0,[25345 45610 21980 24376],40,2,False
5563,5564,0,[41967 17902 25730 30362],33,2,True
5564,5565,0,[14105 17634 37759  3663],40,2,True
5565,5566,0,[37322 11507 45015 36524],40,3,True
5566,5567,0,[48807 30692  4673 18770],33,0,False
5567,5568,0,[29232 28744 40195  1765],40,3,True
5568,5569,0,[11964  5962  4501 18693],40,3,False
5569,5570,0,[52301  3265  9628 44496],33,0,False
5570,5571,0,[ 2040 39151 25133  4976],33,2,True
5571,5572,0,[  554   443 33801 19904],40,0,False
5572,5573,0,[45397  7679 32519 24005],33,3,False
5573,5574,0,[29519  1561 24702  8914],33,1,True
5574,5575,0,[33172    96 19159 52224],33,2,True
5575,5576,0,[  562 30828 20767 45345],40,1,True
5576,5577,0,[21177 10411  5547 35249],40,1,False
5577,5578,0,[28377 18544 50985  6739],33,0,True
5578,5579,0,[42803  8270  3260 22484],40,1,False
5579,5580,0,[ 2851 20607 50231 29370],40,0,True
5580,5581,0,[15206  5148 33076 30909],33,0,True
5581,5582,0,[27228 52304 13434  5971],40,0,False
5582,5583,0,[29472 50826 10877 38500],33,3,True
5583,5584,0,[29493 47042 39917 28913],33,1,True
5584,5585,0,[24376  2056 11145 30034],40,0,False
5585,5586,0,[ 2758 32664 17165 33247],40,2,True
5586,5587,0,[17752  8873 28185 30735],40,0,True
5587,5588,0,[52046 50283 16963 36681],33,2,True
5588,5589,0,[17838 35572 27664  2821],33,2,True
5589,5590,0,[32375 31163 28253 14137],33,2,False
5590,5591,0,[45586 14761 42193 37906],33,2,False
5591,5592,0,[40064 19148 48958 21469],40,2,True
5592,5593,0,[36490 28054 49794 16560],33,2,True
5593,5594,0,[30284 46342 49924 22332],33,3,False
5594,5595,0,[19079 28350 32676 45154],40,1,False
5595,5596,0,[22354 22547 19114 47022],33,2,True
5596,5597,0,[48542 17439 28348 29793],33,3,False
5597,5598,0,[20374 41167 29604  9771],40,2,True
5598,5599,0,[25782 34258  3438 34910],33,2,False
5599,5600,0,[ 3758  8617 37958  7903],33,2,True
5600,5601,0,[ 5463 34918 50192 21703],40,1,True
5601,5602,0,[ 1017 14835 19234 13942],33,2,False
5602,5603,0,[52126 34840 14927  8100],40,1,False
5603,5604,0,[ 8673 37322 35958 36806],33,1,True
5604,5605,0,[ 8447 11793  7177 40756],40,0,False
5605,5606,0,[ 8403 29170 25312  2307],40,1,True
5606,5607,0,[30561  6847  5681 50689],40,2,True
5607,5608,0,[31613 16209 13970 23778],40,2,True
5608,5609,0,[47021  5541 32609  2807],33,2,True
5609,5610,0,[37491 49689  6645  8239],33,0,True
5610,5611,0,[13276 47960 50827 41793],40,2,False
5611,5612,0,[ 9885 25671 19623 13592],40,2,False
5612,5613,0,[12994 47258 11099 46172],40,2,False
5613,5614,0,[34202  5569  7505 42551],33,2,False
5614,5615,0,[37735 32367 25089 24699],33,1,True
5615,5616,0,[51385 26429 51582  7800],40,1,False
5616,5617,0,[52008  1976 31252 27349],33,3,False
5617,5618,0,[ 1118  8749 32109 24296],33,0,False
5618,5619,0,[15195  9954 17837 30615],33,2,False
5619,5620,0,[44045 14513 50382  4341],33,0,True
5620,5621,0,[34075 17406 43737 14996],33,1,False
5621,5622,0,[10152 47892 29322 38779],40,2,False
5622,5623,0,[11226 27836 50630 46234],33,1,True
5623,5624,0,[24876 33362 16854 23311],40,1,False
5624,5625,0,[17624  4624 27478 29821],33,0,True
5625,5626,0,[49143  5616  9641   518],33,1,False
5626,5627,0,[46123 14560 49694 27223],40,2,False
5627,5628,0,[34462 11157 18715 31255],33,3,False
5628,5629,0,[30670 38608 33810 28330],33,2,False
5629,5630,0,[45729 16967  6276 21638],40,2,True
5630,5631,0,[ 6356  7905 13775 25076],40,3,False
5631,5632,0,[25327 22241 23051 50346],40,3,True
5632,5633,0,[15616 20452 43884 35092],33,1,False
5633,5634,0,[47050 41385 31130 28806],33,2,False
5634,5635,0,[29886 39183 43748 15597],40,3,False
5635,5636,0,[50446 38175  3988 12248],33,3,False
5636,5637,0,[26769 15582 49451   522],33,1,True
5637,5638,0,[38399  6828 42687 13162],40,2,False
5638,5639,0,[14560 15491 40813   747],33,2,True
5639,5640,0,[32927 44811 31460 11705],33,2,False
5640,5641,0,[43450 42326 12659 13069],33,1,True
5641,5642,0,[39081 28882   451  4473],33,2,False
5642,5643,0,[18632 15446  6351  7162],40,3,False
5643,5644,0,[45860 31974 18406 47232],40,3,True
5644,5645,0,[18560 33507 11898 10928],33,3,True
5645,5646,0,[23104 35428 34592 51998],33,1,False
5646,5647,0,[34865 26117 35873  3397],33,1,True
5647,5648,0,[44634 44437 10073  4972],33,0,True
5648,5649,0,[42615 36085 44966 18207],33,0,False
5649,5650,0,[28101 32156  5221 47364],40,2,False
5650,5651,0,[12627 42144 24244 24671],40,3,True
5651,5652,0,[ 3690 39312 12075 16764],40,0,False
5652,5653,0,[27171 35387 25029  7184],33,1,True
5653,5654,0,[14144 47753 49080 47392],40,3,True
5654,5655,0,[44346 26905 41254  2601],40,0,False
5655,5656,0,[46714 41526 24887 21629],40,2,True
5656,5657,0,[21375 14536  6487 50567],40,0,False
5657,5658,0,[14325 44944 40953 11960],40,0,True
5658,5659,0,[ 3775 15107 19478 38454],40,2,True
5659,5660,0,[15462 15298 23712 30852],40,0,True
5660,5661,0,[20732 48172 52128   481],33,2,True
5661,5662,0,[29067  9790  1737 48115],33,0,False
5662,5663,0,[50193  9716 42763  1402],40,3,False
5663,5664,0,[26139 44376 14092 35169],33,3,True
5664,5665,0,[ 5233 48992 27232 17063],40,3,True
5665,5666,0,[15223 25212 47733 52025],33,2,False
5666,5667,0,[32223 25452 40710 26571],40,0,True
5667,5668,0,[27622 11652 28727 35819],33,1,True
5668,5669,0,[ 6678 22249  4445 26000],33,1,True
5669,5670,0,[15634 35401 23390  9820],40,0,False
5670,5671,0,[20314 21135  2903  3939],33,2,True
5671,5672,0,[18077 23856 50861 47815],33,0,False
5672,5673,0,[21416 10918 19109 31245],33,2,True
5673,5674,0,[12778 22986 51216 39412],40,3,True
5674,5675,0,[37166 28479 24439 24868],40,3,True
5675,5676,0,[24034 12674 51113  7914],40,1,False
5676,5677,0,[15757 27894 32566 30366],40,3,False
5677,5678,0,[36661 30970 44646 49440],40,3,True
5678,5679,0,[50435 43027 30124 24450],40,0,True
5679,5680,0,[51579  5934 16943 10973],40,3,False
5680,5681,0,[16897  7765 27126  8123],40,1,False
5681,5682,0,[15805 42373 24371 47428],40,1,False
5682,5683,0,[48026 44543 43469 32169],33,0,True
5683,5684,0,[52300 16733  6974  6847],33,1,False
5684,5685,0,[38071 23688 19991 43091],33,1,False
5685,5686,0,[ 6367 34108  6265  9756],40,2,True
5686,5687,0,[47690 20495 10763 26147],40,0,True
5687,5688,0,[ 9454 35939 38116 29526],33,0,True
5688,5689,0,[45121 16397 30936 28173],33,2,True
5689,5690,0,[13508 47944 22055 16935],40,1,True
5690,5691,0,[11719 44375 40568  5980],40,3,True
5691,5692,0,[26898 51357 39440 45538],33,1,True
5692,5693,0,[19810 34175 32615  7542],33,2,True
5693,5694,0,[25852 43068 49917 17672],40,3,True
5694,5695,0,[38781 42999 30472 49272],33,3,False
5695,5696,0,[40422 43631 26774 48726],40,1,False
5696,5697,0,[ 3827 28141 44181 34832],40,2,False
5697,5698,0,[19583 49704 16175 30627],33,2,False
5698,5699,0,[17784  6698 37373 22051],40,2,False
5699,5700,0,[37653 16075  5872 44493],33,0,False
5700,5701,0,[36984  1049 19420  3752],40,1,False
5701,5702,0,[37055 47940 44289  4289],33,3,True
5702,5703,0,[27779  3765 36242 28740],40,3,False
5703,5704,0,[49635 34408 38620 48513],40,3,True
5704,5705,0,[31545 16313 24368 28447],40,0,True
5705,5706,0,[31883 51160   397 17934],33,2,False
5706,5707,0,[28606  1981 44605 33313],40,0,True
5707,5708,0,[12510 35966 37397 45409],40,1,False
5708,5709,0,[45485 41182 26639  2859],40,2,False
5709,5710,0,[49317 21443 30857 37894],33,3,True
5710,5711,0,[ 2556 34965 43401 16485],40,0,True
5711,5712,0,[34312 52207 39501 23270],40,3,True
5712,5713,0,[41968 38373 16870 21019],40,1,True
5713,5714,0,[18500 10125 29233 27266],33,2,False
5714,5715,0,[19472 37315  9919 45670],33,3,False
5715,5716,0,[28662 45914 28386 41427],40,0,False
5716,5717,0,[25041   636 42395 11690],33,3,False
5717,5718,0,[  404 21251 11846 26044],40,3,True
5718,5719,0,[21709 34109 28873 23347],40,0,True
5719,5720,0,[14135  1637 33825  3284],40,2,True
5720,5721,0,[31566 37674   774 36370],40,3,False
5721,5722,0,[34262 29634 31413  5642],40,1,False
5722,5723,0,[50368  7155 27846 45214],40,1,True
5723,5724,0,[ 3891 48066 33228 51250],40,3,False
5724,5725,0,[ 9811  7351 10914 37471],33,3,False
5725,5726,0,[45804  2086 30358 38417],40,3,True
5726,5727,0,[25023 41245  6848 35324],40,2,True
5727,5728,0,[37379 15688 48130 17917],40,0,True
5728,5729,0,[38258 21531 29765 39078],33,1,False
5729,5730,0,[13062 23840 50552 24837],40,3,True
5730,5731,0,[39759 23585 42741 43717],33,1,True
5731,5732,0,[11848 51686 14506 21529],40,3,False
5732,5733,0,[12632 26832 21960 29946],40,0,False
5733,5734,0,[48231 17857 16682 50992],40,3,True
5734,5735,0,[14048 16210 12823 39967],40,3,False
5735,5736,0,[43186 16995 48985 26850],40,1,True
5736,5737,0,[ 9334 26876 50429 11397],33,1,True
5737,5738,0,[31752 34803 28297 24185],33,2,True
5738,5739,0,[19132 28724 21533  5505],33,0,True
5739,5740,0,[25335 48217 40582 28647],40,3,True
5740,5741,0,[46899 23431 26510 13169],40,3,False
5741,5742,0,[28090   453 33569  7715],33,2,True
5742,5743,0,[28430 20263 26972 39009],33,2,False
5743,5744,0,[24057 47160 12476 35987],40,1,False
5744,5745,0,[24796 47482  7596 52012],40,2,False
5745,5746,0,[38997 26030  1739 44533],40,1,False
5746,5747,0,[15772  5411 38408 25579],40,3,False
5747,5748,0,[16859  5872 20590 24441],33,3,False
5748,5749,0,[10450 37045 31023 49246],33,0,False
5749,5750,0,[42533  2154 35333 36708],40,2,False
5750,5751,0,[ 3717 38507 12952 20808],40,2,True
5751,5752,0,[38625  4920 25668 21108],33,1,False
5752,5753,0,[ 3674 10118 23040 23437],40,2,True
5753,5754,0,[36214 49227 14225 29275],33,2,True
5754,5755,0,[ 7929 22486 45037 27796],40,2,True
5755,5756,0,[43693 36859 19526 44484],33,0,False
5756,5757,0,[39083 14705 25635   144],33,1,True
5757,5758,0,[21887 13835 19001 43367],33,3,True
5758,5759,0,[44199  7366 31747  3969],40,0,False
5759,5760,0,[ 7576  7908 42803 10560],40,1,False
5760,5761,0,[52119  9913 38015 38625],33,3,True
5761,5762,0,[22554   549  5011 23507],33,3,True
5762,5763,0,[45143 48910 11262 33120],33,3,True
5763,5764,0,[39422 45574 45481  9614],33,3,True
5764,5765,0,[30401 21799 26868 37453],40,0,True
5765,5766,0,[16533 33382 19936 29539],33,0,False
5766,5767,0,[17721 11918 15162 47088],40,0,False
5767,5768,0,[29397 40045 43761 14305],40,0,False
5768,5769,0,[12668 11001  7700 43219],40,1,True
5769,5770,0,[24231 23924 23422 38186],33,3,True
5770,5771,0,[22033 21175 38396  8260],40,1,True
5771,5772,0,[19016 16073 31460 37575],40,1,True
5772,5773,0,[  846 43238 29030 26820],33,2,False
5773,5774,0,[20848 28125 46759 30166],33,3,True
5774,5775,0,[24990 44701 44062 25807],40,3,True
5775,5776,0,[28250 47886 12380 27001],40,1,False
5776,5777,0,[12619 51998  2637 24769],40,3,False
5777,5778,0,[46762 21582  9633 14195],33,1,True
5778,5779,0,[14564 38002 40556 33889],33,1,True
5779,5780,0,[ 8785  1984 37190 35787],40,0,True
5780,5781,0,[ 2767 49246 43543 51449],40,1,True
5781,5782,0,[35601  8522 19559 26899],40,2,True
5782,5783,0,[16644 17615 29521 33837],40,3,True
5783,5784,0,[33041  4150  5289 52458],40,3,False
5784,5785,0,[35336 30048  1763 41011],33,2,True
5785,5786,0,[25358 31035 51133 48975],33,2,True
5786,5787,0,[   44 24117 50069 32291],40,2,True
5787,5788,0,[19505  1126 27065  4166],33,2,True
5788,5789,0,[17960  7309  5837 48113],40,0,False
5789,5790,0,[25118 26352 34048 30485],33,1,True
5790,5791,0,[18256  6020 45944   637],40,3,False
5791,5792,0,[52228  7616 24242 15987],33,3,False
5792,5793,0,[16041 29360 34871 41470],40,3,False
5793,5794,0,[39286 14368 47807 12824],33,0,True
5794,5795,0,[40783  1225  8526 50387],33,1,False
5795,5796,0,[33503 37760 45804  8467],40,2,False
5796,5797,0,[52048 32343 15429 25769],33,0,True
5797,5798,0,[39012  8450   512 38605],33,2,False
5798,5799,0,[28231  3258 13760 46708],33,1,False
5799,5800,0,[50485 47178 35723 42013],40,0,True
5800,5801,0,[13800  8567 30928 39537],40,3,True
5801,5802,0,[42547 26217 19473 39187],33,2,False
5802,5803,0,[49863 48862  5945 45672],33,1,True
5803,5804,0,[10826  9268 51589 45614],33,0,True
5804,5805,0,[30980 29911 44818  8079],33,0,True
5805,5806,0,[29432  6315 45478 10224],40,3,False
5806,5807,0,[17665 39775  2117 23407],33,1,False
5807,5808,0,[43383 39754 36835 42185],40,3,True
5808,5809,0,[20301  9026 50642 39194],33,1,True
5809,5810,0,[12217 23179  9232  4396],40,2,True
5810,5811,0,[16481 22124 36480 35273],33,2,False
5811,5812,0,[47486 43272 24295  8506],33,3,False
5812,5813,0,[16918 34886 25822 20376],40,0,False
5813,5814,0,[23990 21143  1697 49916],40,0,False
5814,5815,0,[13020 12069 20825  3697],40,0,False
5815,5816,0,[26819 29188 31893 31109],33,1,True
5816,5817,0,[ 9027 21596 46554 15295],33,2,False
5817,5818,0,[31409 18145 52267 41426],40,2,False
5818,5819,0,[27554 11878 16625 13632],33,2,True
5819,5820,0,[44448 13432 24744  2979],33,0,False
5820,5821,0,[34024 26735  5299 15286],33,0,True
5821,5822,0,[18944 52377  2875 44905],33,2,True
5822,5823,0,[11821 37385  5239 16163],40,0,False
5823,5824,0,[24974 36754 20344 41257],40,0,False
5824,5825,0,[45515   137 28633  6929],33,2,False
5825,5826,0,[24919 51365  2103  4799],40,2,False
5826,5827,0,[18542 22370 20769 50972],40,2,True
5827,5828,0,[41081 30122  5964  9074],33,2,True
5828,5829,0,[40837 37942 38303 37460],40,3,False
5829,5830,0,[27329 42365 38639 11914],40,0,False
5830,5831,0,[ 4561 26333  8381 30427],33,0,True
5831,5832,0,[10093 32947 45231 19205],33,0,False
5832,5833,0,[48183  5590 26986 24686],40,0,False
5833,5834,0,[ 1589 26452 46582 29460],33,2,False
5834,5835,0,[46675 52174 47196 20559],40,3,False
5835,5836,0,[33857 46292  9202 34874],33,1,False
5836,5837,0,[33254 36428 43451 47049],33,0,True
5837,5838,0,[41858  1777 33048 42197],40,0,True
5838,5839,0,[25194 12911 22666 28784],40,0,True
5839,5840,0,[22570 41753 25695 19210],33,2,False
5840,5841,0,[ 3333 33227 22498 46036],40,1,True
5841,5842,0,[33957 22071 34613 15015],40,2,False
5842,5843,0,[21078 36334 49769 37957],40,2,False
5843,5844,0,[29366 27785 12925 32426],33,2,False
5844,5845,0,[50361 19509 26616 42243],40,1,False
5845,5846,0,[ 8274 42778 33175 18070],33,3,True
5846,5847,0,[14508 18393 18365  2210],40,3,False
5847,5848,0,[29260 22159 30431 15428],40,1,False
5848,5849,0,[ 7784 46577  5352 42176],33,2,False
5849,5850,0,[41214 48301 29166   242],40,3,False
5850,5851,0,[ 4847 27030  4918 46662],40,0,True
5851,5852,0,[20229 41755 42257 23092],33,0,False
5852,5853,0,[ 9041 33161 40962 46219],40,2,True
5853,5854,0,[38624  4517  5371 33607],33,2,False
5854,5855,0,[47681  2483 50190  8472],40,2,True
5855,5856,0,[34788 22235 40065 44083],33,0,False
5856,5857,0,[23414  8065 39555 19707],40,1,False
5857,5858,0,[15339  1774 15432 33433],40,1,True
5858,5859,0,[14577 48184  9952  4613],33,2,True
5859,5860,0,[48153 46775  9206 39898],33,0,False
5860,5861,0,[26371 45616 12480   266],33,3,True
5861,5862,0,[38324 29918 29257  4695],33,2,False
5862,5863,0,[47176 49123 50231 37327],33,1,True
5863,5864,0,[19139 28893 35989 50457],40,0,True
5864,5865,0,[39015 50075 24170 15315],33,3,True
5865,5866,0,[45814 37746 19532  9651],40,0,False
5866,5867,0,[ 8962 14054 26693  4013],40,2,False
5867,5868,0,[25991 35494 37605 26912],40,3,False
5868,5869,0,[41118 39454 25441 39758],40,2,True
5869,5870,0,[28379 26008 37746 21625],40,1,False
5870,5871,0,[ 4044 14594 43073 14233],33,3,False
5871,5872,0,[27916 30845  6633 39057],40,1,True
5872,5873,0,[52212 10759  8307  4651],40,0,False
5873,5874,0,[49586   214 51185  8515],33,3,True
5874,5875,0,[25494 12114 28352 32513],40,1,False
5875,5876,0,[31852  1970   779 43309],40,2,False
5876,5877,0,[23222 50927  9128 40072],33,0,True
5877,5878,0,[24687 42193 18367  2022],40,0,False
5878,5879,0,[15364 33817 10373 34472],33,1,False
5879,5880,0,[46540 49329 14387 33493],33,0,True
5880,5881,0,[12731 34742  7384 42038],40,3,False
5881,5882,0,[19326 28105 48080  5198],33,1,True
5882,5883,0,[14846 15380 19331 46907],33,1,True
5883,5884,0,[41127 44547 33401 44761],33,1,True
5884,5885,0,[31504 27684 12823 41935],40,1,False
5885,5886,0,[ 4561 38494 30005  5496],33,1,True
5886,5887,0,[ 7249 22588 16905 27782],33,0,False
5887,5888,0,[48568  2911 12969 15004],33,2,False
5888,5889,0,[20418 30045 43493 30585],40,3,False
5889,5890,0,[ 2890 14028  7442 23231],33,1,False
5890,5891,0,[21319 13336  6547 45101],33,2,True
5891,5892,0,[15474 30175  6332  3358],40,2,False
5892,5893,0,[29704 44202 13372 22912],33,1,True
5893,5894,0,[20369  5611 10243 43338],40,0,False
5894,5895,0,[ 5056 31293 24034 20538],33,1,False
5895,5896,0,[15009 50014 28817 38948],33,1,True
5896,5897,0,[47809 36443 36975 25872],40,3,False
5897,5898,0,[38690 41585 26195 11325],33,1,False
5898,5899,0,[20665 26889 28119 39904],33,1,False
5899,5900,0,[36259 18833 48763  9598],33,1,False
5900,5901,0,[36860 35404 47557 14550],40,1,True
5901,5902,0,[16148 15709 16862  9468],40,1,False
5902,5903,0,[ 2052 17560 11393 22825],33,1,True
5903,5904,0,[43501 13316 46346 32637],33,3,True
5904,5905,0,[12930 26228 38339 34125],40,0,True
5905,5906,0,[35340  3524 33893 50290],33,2,True
5906,5907,0,[51446  2481 30372  5889],40,2,True
5907,5908,0,[31280 17569 26168  5599],40,0,False
5908,5909,0,[42530 16435  2479 49051],33,0,False
5909,5910,0,[49176 42377 40378 42254],33,1,False
5910,5911,0,[20679 30207 19814 20188],33,1,False
5911,5912,0,[34485 35055 10673 49645],40,3,False
5912,5913,0,[  545 50901 47294 14931],40,0,True
5913,5914,0,[34574   329 11124 40830],33,1,False
5914,5915,0,[51067 24209 11244  2713],33,3,True
5915,5916,0,[47289 36604 29938 45961],33,1,False
5916,5917,0,[ 1708 50709  9549  6979],33,1,True
5917,5918,0,[44875 11811 52455  3081],33,1,False
5918,5919,0,[ 6767  8270 39200  4686],40,2,True
5919,5920,0,[16042 37088 14478 45810],40,0,False
5920,5921,0,[40219 46618 15182 13238],33,2,False
5921,5922,0,[10034 30163 40203 32855],40,2,False
5922,5923,0,[14802 16857 47509 14542],33,0,False
5923,5924,0,[39710 24609 46753  5363],33,2,False
5924,5925,0,[15231 14922 51852 29901],33,3,True
5925,5926,0,[27671 16154 17253 11261],33,3,False
5926,5927,0,[21831  8409 47318 36589],33,1,True
5927,5928,0,[35827 45456 15160 46254],40,3,False
5928,5929,0,[24034 30952 34817 40761],40,2,True
5929,5930,0,[ 1936 28944 42034 10546],33,1,True
5930,5931,0,[49215 44350  2936 43561],33,3,False
5931,5932,0,[32234 23170   424 49850],40,1,True
5932,5933,0,[ 5999 19861 14867 47875],40,3,True
5933,5934,0,[27578  7167 25803 13086],33,2,False
5934,5935,0,[18883  6026 16500 49271],40,3,False
5935,5936,0,[ 6598 43416 23423 35084],33,3,True
5936,5937,0,[21847 38033 16609 39001],33,1,True
5937,5938,0,[ 3723 50618 51595 23170],40,3,True
5938,5939,0,[26891  5760 38959  4077],40,3,False
5939,5940,0,[45532 11011 40518 33653],33,3,False
5940,5941,0,[ 2040 46569  3801  2661],33,0,True
5941,5942,0,[ 6364 11846 34447 43738],40,2,False
5942,5943,0,[11878 18095 24840   687],40,0,True
5943,5944,0,[  165  6606 20899 30839],40,2,True
5944,5945,0,[ 4171 29878  1783 51878],40,1,False
5945,5946,0,[20152 34394 42038 26702],33,0,False
5946,5947,0,[32764 48627 43470  9035],40,0,True
5947,5948,0,[ 9621 13306 11020 32121],40,2,False
5948,5949,0,[34960 48025 18840 44922],33,2,True
5949,5950,0,[10894   862 16855 21649],33,2,False
5950,5951,0,[47962 22735   842 33107],33,1,True
5951,5952,0,[31358  7548 17418 49873],40,0,False
5952,5953,0,[16667 15658 30423 17948],40,2,True
5953,5954,0,[42722  9029 28537 26620],33,1,True
5954,5955,0,[25177 22996  3040  4521],40,1,True
5955,5956,0,[ 5961 44449 22145 33272],40,3,True
5956,5957,0,[44353 26324 16240 27878],40,0,True
5957,5958,0,[ 5827 43758 16802 43850],40,3,True
5958,5959,0,[31890 28841 40760 14649],40,1,False
5959,5960,0,[16717 12859 10952  9597],40,3,False
5960,5961,0,[ 4914 19778 36412 44752],40,1,False
5961,5962,0,[ 7651  4557 28594 44571],40,3,True
5962,5963,0,[32151 23950 48508 25791],40,2,False
5963,5964,0,[26122 18328 28513 28842],33,1,False
5964,5965,0,[37268 26133 44323 46442],33,2,True
5965,5966,0,[50821  4453 48488 43244],33,2,True
5966,5967,0,[37078  1569 31897 30713],40,2,True
5967,5968,0,[28202  3666 30264 51505],40,2,False
5968,5969,0,[38845 21190 35016 33103],40,3,True
5969,5970,0,[ 9003  4614 12921 26907],40,1,True
5970,5971,0,[31263 30590 10029 17683],40,1,False
5971,5972,0,[ 2819 38886 20362 37083],40,2,True
5972,5973,0,[17868 31322 23719  9573],33,1,True
5973,5974,0,[11913 41613  9309  5499],40,2,False
5974,5975,0,[51727 35850 44922 33211],33,0,False
5975,5976,0,[ 7127 19853 33335 22050],40,0,True
5976,5977,0,[29778 37148 28952 37754],40,1,False
5977,5978,0,[ 1028 39000  1545 35691],40,1,False
5978,5979,0,[42273 28906  6791 16664],40,3,False
5979,5980,0,[49836  2213  5938 19238],33,0,False
5980,5981,0,[46105 34254 50080   321],40,1,True
5981,5982,0,[39707 18190 40656 52038],33,1,False
5982,5983,0,[26836 24018 43260 34037],33,3,True
5983,5984,0,[10607 17055 28243  4274],33,1,False
5984,5985,0,[13349 40858 15015 43520],40,3,True
